AGI	object name	GO term	GO ID	Aspect	GOslim term
AT2G29070	AT2G29070.2	ubiquitin-dependent protein catabolism	GO:0006511	proc	other physiological processes
AT2G29070	AT2G29070.2	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29080	AT2G29080.1	ATP-dependent peptidase activity	GO:0004176	func	hydrolase activity
AT2G29080	AT2G29080.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G29080	AT2G29080.1	proteolysis	GO:0006508	proc	other physiological processes
AT2G29080	AT2G29080.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT2G29080	AT2G29080.1	ATPase activity	GO:0016887	func	hydrolase activity
AT2G29080	AT2G29080.1	protein catabolism	GO:0030163	proc	other metabolic processes
AT2G29090	CYP707A2	abscisic acid metabolism	GO:0009687	proc	other physiological processes
AT2G29090	AT2G29090.1	endomembrane system	GO:0012505	comp	other membranes
AT2G29090	AT2G29090.1	oxygen binding	GO:0019825	func	other binding
AT2G29090	CYP707A2	release of seed from dormancy	GO:0048838	proc	other physiological processes
AT2G29100	ATGLR2.9	intracellular ligand-gated ion channel activity	GO:0005217	func	transporter activity
AT2G29100	AT2G29100.1	calcium ion homeostasis	GO:0006874	proc	other physiological processes
AT2G29100	AT2G29100.1	response to light stimulus	GO:0009416	proc	response to abiotic or biotic stimulus
AT2G29100	AT2G29100.1	endomembrane system	GO:0012505	comp	other membranes
AT2G29100	AT2G29100.1	membrane	GO:0016020	comp	other membranes
AT2G29110	ATGLR2.8	intracellular ligand-gated ion channel activity	GO:0005217	func	transporter activity
AT2G29110	AT2G29110.1	calcium ion homeostasis	GO:0006874	proc	other physiological processes
AT2G29110	AT2G29110.1	response to light stimulus	GO:0009416	proc	response to abiotic or biotic stimulus
AT2G29110	AT2G29110.1	endomembrane system	GO:0012505	comp	other membranes
AT2G29110	AT2G29110.1	membrane	GO:0016020	comp	other membranes
AT2G29120	ATGLR2.7	intracellular ligand-gated ion channel activity	GO:0005217	func	transporter activity
AT2G29120	AT2G29120.1	calcium ion homeostasis	GO:0006874	proc	other physiological processes
AT2G29120	AT2G29120.1	response to light stimulus	GO:0009416	proc	response to abiotic or biotic stimulus
AT2G29120	AT2G29120.1	endomembrane system	GO:0012505	comp	other membranes
AT2G29120	AT2G29120.1	membrane	GO:0016020	comp	other membranes
AT2G29130	AT2G29130.1	copper ion binding	GO:0005507	func	other binding
AT2G29130	AT2G29130.1	endomembrane system	GO:0012505	comp	other membranes
AT2G29140	AT2G29140.1	RNA binding	GO:0003723	func	DNA or RNA binding
AT2G29140	AT2G29140.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29150	AT2G29150.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29150	AT2G29150.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29180	AT2G29180.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29180	AT2G29180.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29180	AT2G29180.1	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT2G29190	AT2G29190.1	RNA binding	GO:0003723	func	DNA or RNA binding
AT2G29190	AT2G29190.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29200	AT2G29200.1	RNA binding	GO:0003723	func	DNA or RNA binding
AT2G29200	AT2G29200.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29210	AT2G29210.1	RNA splicing	GO:0008380	proc	other physiological processes
AT2G29220	AT2G29220.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT2G29220	AT2G29220.1	endomembrane system	GO:0012505	comp	other membranes
AT2G29220	AT2G29220.1	kinase activity	GO:0016301	func	kinase activity
AT2G29230	AT2G29230.1	transposase activity	GO:0004803	func	other enzyme activity
AT2G29240	AT2G29240.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G29240	AT2G29240.1	proteolysis	GO:0006508	proc	other physiological processes
AT2G29240	AT2G29240.1	cysteine-type peptidase activity	GO:0008234	func	hydrolase activity
AT2G29250	AT2G29250.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT2G29250	AT2G29250.1	endomembrane system	GO:0012505	comp	other membranes
AT2G29250	AT2G29250.1	kinase activity	GO:0016301	func	kinase activity
AT2G29260	AT2G29260.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29260	AT2G29260.1	chloroplast	GO:0009507	comp	chloroplast
AT2G29260	AT2G29260.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29290	AT2G29290.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29290	AT2G29290.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29300	AT2G29300.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29300	AT2G29300.1	endomembrane system	GO:0012505	comp	other membranes
AT2G29300	AT2G29300.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29310	AT2G29310.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29310	AT2G29310.1	endomembrane system	GO:0012505	comp	other membranes
AT2G29310	AT2G29310.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29320	AT2G29320.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G29320	AT2G29320.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29320	AT2G29320.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29330	AT2G29330.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29330	AT2G29330.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29340	AT2G29340.2	metabolism	GO:0008152	proc	other metabolic processes
AT2G29340	AT2G29340.2	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29350	SAG13	alcohol dehydrogenase activity	GO:0004022	func	other enzyme activity
AT2G29350	SAG13	aging	GO:0007568	proc	other physiological processes
AT2G29350	AT2G29350.3	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29360	AT2G29360.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29360	AT2G29360.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29370	AT2G29370.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29370	AT2G29370.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT2G29380	AT2G29380.1	protein phosphatase type 2C activity	GO:0015071	func	hydrolase activity
AT2G29390	AT2G29390.3	C-4 methylsterol oxidase activity	GO:0000254	func	other enzyme activity
AT2G29390	SMO2-1	membrane	GO:0016020	comp	other membranes
AT2G29390	SMO2-1	sterol biosynthesis	GO:0016126	proc	other physiological processes
AT2G29400	TOPP1	protein phosphatase type 1 activity	GO:0000163	func	hydrolase activity
AT2G29400	TOPP1	protein phosphatase type 1 complex	GO:0000164	comp	other intracellular components
AT2G29400	TOPP1	protein amino acid dephosphorylation	GO:0006470	proc	other physiological processes
AT2G29410	AT2G29410.1	zinc ion transporter activity	GO:0005385	func	transporter activity
AT2G29410	AT2G29410.1	zinc ion transport	GO:0006829	proc	transport
AT2G29410	MTPB1	inorganic anion transporter activity	GO:0015103	func	transporter activity
AT2G29410	AT2G29410.1	efflux permease activity	GO:0015562	func	transporter activity
AT2G29410	AT2G29410.1	membrane	GO:0016020	comp	other membranes
AT2G29420	ATGSTU7	glutathione transferase activity	GO:0004364	func	transferase activity
AT2G29420	ATGSTU7	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT2G29420	ATGSTU7	toxin catabolism	GO:0009407	proc	other physiological processes
AT2G29420	ATGSTU7	response to salicylic acid stimulus	GO:0009751	proc	other biological processes
AT2G29440	AT2G29440.1	glutathione transferase activity	GO:0004364	func	transferase activity
AT2G29440	ATGSTU6	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT2G29440	ATGSTU6	toxin catabolism	GO:0009407	proc	other physiological processes
AT2G29450	AT2G29450.1	glutathione transferase activity	GO:0004364	func	transferase activity
AT2G29450	ATGSTU5	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT2G29450	ATGSTU5	response to oxidative stress	GO:0006979	proc	other physiological processes
AT2G29450	ATGSTU5	toxin catabolism	GO:0009407	proc	other physiological processes
AT2G29460	AT2G29460.1	glutathione transferase activity	GO:0004364	func	transferase activity
AT2G29460	ATGSTU4	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT2G29460	ATGSTU4	toxin catabolism	GO:0009407	proc	other physiological processes
AT2G29470	AT2G29470.1	glutathione transferase activity	GO:0004364	func	transferase activity
AT2G29470	ATGSTU3	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT2G29470	ATGSTU3	toxin catabolism	GO:0009407	proc	other physiological processes
AT2G29480	AT2G29480.1	glutathione transferase activity	GO:0004364	func	transferase activity
AT2G29480	ATGSTU2	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT2G29480	ATGSTU2	toxin catabolism	GO:0009407	proc	other physiological processes
AT2G29490	AT2G29490.1	glutathione transferase activity	GO:0004364	func	transferase activity
AT2G29490	ATGSTU1	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT2G29490	ATGSTU1	toxin catabolism	GO:0009407	proc	other physiological processes
AT2G29500	AT2G29500.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29500	AT2G29500.1	response to oxidative stress	GO:0006979	proc	other physiological processes
AT2G29500	AT2G29500.1	response to heat	GO:0009408	proc	response to abiotic or biotic stimulus
AT2G29500	AT2G29500.1	chloroplast	GO:0009507	comp	chloroplast
AT2G29510	AT2G29510.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29510	AT2G29510.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29510	AT2G29510.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29530	AT2G29530.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G29530	AT2G29530.1	mitochondrial inner membrane	GO:0005743	comp	other intracellular components
AT2G29530	TIM10	mitochondrial intermembrane space	GO:0005758	comp	other intracellular components
AT2G29530	AT2G29530.1	protein targeting to mitochondrion	GO:0006626	proc	cell organization and biogenesis
AT2G29530	AT2G29530.1	protein translocase activity	GO:0015450	func	transporter activity
AT2G29540	AT2G29540.2	DNA binding	GO:0003677	func	DNA or RNA binding
AT2G29540	AT2G29540.2	DNA-directed RNA polymerase activity	GO:0003899	func	transferase activity
AT2G29540	ATRPC14	DNA-directed RNA polymerase III complex	GO:0005666	comp	other intracellular components
AT2G29540	ATRPC14	tRNA transcription	GO:0009304	proc	transcription
AT2G29550	TUB7	structural constituent of cytoskeleton	GO:0005200	func	structural molecule activity
AT2G29550	TUB7	microtubule-based process	GO:0007017	proc	cell organization and biogenesis
AT2G29550	TUB7	tubulin	GO:0045298	comp	other intracellular components
AT2G29560	AT2G29560.1	phosphopyruvate hydratase complex	GO:0000015	comp	other intracellular components
AT2G29560	AT2G29560.1	phosphopyruvate hydratase activity	GO:0004634	func	other enzyme activity
AT2G29560	AT2G29560.1	glycolysis	GO:0006096	proc	electron transport or energy pathways
AT2G29570	AT2G29570.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT2G29570	AT2G29570.1	nucleus	GO:0005634	comp	nucleus
AT2G29570	AT2G29570.1	regulation of DNA replication	GO:0006275	proc	other physiological processes
AT2G29570	AT2G29570.1	DNA polymerase processivity factor activity	GO:0030337	func	transferase activity
AT2G29580	AT2G29580.1	RNA binding	GO:0003723	func	DNA or RNA binding
AT2G29590	AT2G29590.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29590	AT2G29590.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29590	AT2G29590.1	acyl-CoA thioesterase activity	GO:0016291	func	hydrolase activity
AT2G29590	AT2G29590.1	"hydrolase activity, acting on ester bonds"	GO:0016788	func	hydrolase activity
AT2G29600	AT2G29600.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29600	AT2G29600.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29600	AT2G29600.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29605	AT2G29605.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29605	AT2G29605.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29605	AT2G29605.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29610	AT2G29610.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29620	AT2G29620.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29620	AT2G29620.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29620	AT2G29620.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29630	AT2G29630.2	catalytic activity	GO:0003824	func	other enzyme activity
AT2G29630	AT2G29630.2	thiamin biosynthesis	GO:0009228	proc	other physiological processes
AT2G29630	AT2G29630.2	chloroplast	GO:0009507	comp	chloroplast
AT2G29650	AT2G29650.3	sugar porter activity	GO:0005351	func	transporter activity
AT2G29650	AT2G29650.1	organic anion transporter activity	GO:0008514	func	transporter activity
AT2G29650	AT2G29650.1	response to nematode	GO:0009624	proc	response to abiotic or biotic stimulus
AT2G29650	AT2G29650.3	carbohydrate transporter activity	GO:0015144	func	transporter activity
AT2G29650	AT2G29650.3	membrane	GO:0016020	comp	other membranes
AT2G29660	AT2G29660.1	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT2G29660	AT2G29660.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT2G29660	AT2G29660.1	zinc ion binding	GO:0008270	func	other binding
AT2G29660	AT2G29660.1	anchored to membrane	GO:0031225	comp	other cellular components
AT2G29660	AT2G29660.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT2G29670	AT2G29670.1	intracellular	GO:0005622	comp	other intracellular components
AT2G29670	AT2G29670.1	RNA processing	GO:0006396	proc	other physiological processes
AT2G29670	AT2G29670.1	chloroplast	GO:0009507	comp	chloroplast
AT2G29680	AT2G29680.2	regulation of progression through cell cycle	GO:0000074	proc	other physiological processes
AT2G29680	AT2G29680.2	DNA replication	GO:0006260	proc	DNA or RNA metabolism
AT2G29680	AT2G29680.2	chloroplast	GO:0009507	comp	chloroplast
AT2G29690	AT2G29690.1	tryptophan biosynthesis	GO:0000162	proc	other physiological processes
AT2G29690	ASA2	anthranilate synthase activity	GO:0004049	func	other enzyme activity
AT2G29690	ASA2	anthranilate synthase complex	GO:0005950	comp	other intracellular components
AT2G29690	ASA2	aromatic amino acid family biosynthesis	GO:0009073	proc	other physiological processes
AT2G29690	AT2G29690.1	chloroplast	GO:0009507	comp	chloroplast
AT2G29700	ATPH1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29700	ATPH1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29700	ATPH1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29710	AT2G29710.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29710	AT2G29710.1	UDP-glycosyltransferase activity	GO:0008194	func	transferase activity
AT2G29710	AT2G29710.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29710	AT2G29710.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G29720	AT2G29720.1	monooxygenase activity	GO:0004497	func	other enzyme activity
AT2G29720	AT2G29720.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G29720	AT2G29720.1	electron transport	GO:0006118	proc	electron transport or energy pathways
AT2G29720	AT2G29720.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29730	AT2G29730.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29730	AT2G29730.1	UDP-glycosyltransferase activity	GO:0008194	func	transferase activity
AT2G29730	AT2G29730.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29730	AT2G29730.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G29740	AT2G29740.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29740	AT2G29740.1	UDP-glycosyltransferase activity	GO:0008194	func	transferase activity
AT2G29740	AT2G29740.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29740	AT2G29740.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G29750	AT2G29750.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G29750	AT2G29750.1	UDP-glycosyltransferase activity	GO:0008194	func	transferase activity
AT2G29750	AT2G29750.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29750	AT2G29750.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G29760	AT2G29760.1	chloroplast	GO:0009507	comp	chloroplast
AT2G29770	AT2G29770.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29770	AT2G29770.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29770	AT2G29770.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29780	AT2G29780.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29780	AT2G29780.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29780	AT2G29780.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29790	AT2G29790.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29790	AT2G29790.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29790	AT2G29790.1	endomembrane system	GO:0012505	comp	other membranes
AT2G29800	AT2G29800.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29800	AT2G29800.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29800	AT2G29800.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29820	AT2G29820.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29820	AT2G29820.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29820	AT2G29820.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29830	AT2G29830.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29830	AT2G29830.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29830	AT2G29830.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29850	AT2G29850.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29850	AT2G29850.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29850	AT2G29850.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29860	AT2G29860.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29860	AT2G29860.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29860	AT2G29860.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29870	AT2G29870.1	transport	GO:0006810	proc	transport
AT2G29870	AT2G29870.1	water channel activity	GO:0015250	func	transporter activity
AT2G29870	AT2G29870.1	membrane	GO:0016020	comp	other membranes
AT2G29880	AT2G29880.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29880	AT2G29880.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29880	AT2G29880.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29890	AT2G29890.2	actin binding	GO:0003779	func	protein binding
AT2G29890	AT2G29890.2	cytoskeleton organization and biogenesis	GO:0007010	proc	cell organization and biogenesis
AT2G29890	VLN1	actin filament organization	GO:0007015	proc	cell organization and biogenesis
AT2G29890	VLN1	actin cytoskeleton	GO:0015629	comp	other intracellular components
AT2G29890	VLN1	negative regulation of actin filament depolymerization	GO:0030835	proc	cell organization and biogenesis
AT2G29890	VLN1	actin filament binding	GO:0051015	func	protein binding
AT2G29900	AT2G29900.1	intracellular signaling cascade	GO:0007242	proc	signal transduction
AT2G29900	AT2G29900.1	membrane	GO:0016020	comp	other membranes
AT2G29920	AT2G29920.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29920	AT2G29920.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29920	AT2G29920.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29940	AT2G29940.1	multidrug transport	GO:0006855	proc	other biological processes
AT2G29940	AT2G29940.1	"ATPase activity, coupled to transmembrane movement of substances"	GO:0042626	func	transporter activity
AT2G29960	CYP5	peptidyl-prolyl cis-trans isomerase activity	GO:0003755	func	other enzyme activity
AT2G29960	CYP5	membrane fraction	GO:0005624	comp	other cellular components
AT2G29960	CYP5	cytosol	GO:0005829	comp	cytosol
AT2G29960	AT2G29960.1	protein folding	GO:0006457	proc	other physiological processes
AT2G29970	AT2G29970.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G29980	FAD3	endoplasmic reticulum	GO:0005783	comp	ER
AT2G29980	FAD3	fatty acid desaturation	GO:0006636	proc	other physiological processes
AT2G29980	AT2G29980.2	omega-3 fatty acid desaturase activity	GO:0042389	func	other enzyme activity
AT2G29990	AT2G29990.1	NADH dehydrogenase activity	GO:0003954	func	other enzyme activity
AT2G29990	AT2G29990.1	electron transport	GO:0006118	proc	electron transport or energy pathways
AT2G29990	NDA2	intrinsic to mitochondrial inner membrane	GO:0031304	comp	other intracellular components
AT2G29995	AT2G29995.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G29995	AT2G29995.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G29995	AT2G29995.1	endomembrane system	GO:0012505	comp	other membranes
AT2G30000	AT2G30000.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G30000	AT2G30000.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G30010	AT2G30010.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G30010	AT2G30010.1	chloroplast	GO:0009507	comp	chloroplast
AT2G30020	AT2G30020.1	protein amino acid dephosphorylation	GO:0006470	proc	other physiological processes
AT2G30020	AT2G30020.1	protein serine/threonine phosphatase complex	GO:0008287	comp	other cellular components
AT2G30020	AT2G30020.1	chloroplast	GO:0009507	comp	chloroplast
AT2G30020	AT2G30020.1	protein phosphatase type 2C activity	GO:0015071	func	hydrolase activity
AT2G30040	AT2G30040.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT2G30040	AT2G30040.1	chloroplast	GO:0009507	comp	chloroplast
AT2G30040	AT2G30040.1	kinase activity	GO:0016301	func	kinase activity
AT2G30050	AT2G30050.1	nucleotide binding	GO:0000166	func	nucleotide binding
AT2G30050	AT2G30050.1	heterotrimeric G-protein complex	GO:0005834	comp	other cellular components
AT2G30050	AT2G30050.1	vesicle budding	GO:0006900	proc	transport
AT2G30060	AT2G30060.1	"protein import into nucleus, translocation"	GO:0000060	proc	cell organization and biogenesis
AT2G30060	AT2G30060.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G30060	AT2G30060.1	Ran GTPase binding	GO:0008536	func	protein binding
AT2G30070	AT2G30070.1	potassium ion transport	GO:0006813	proc	transport
AT2G30070	ATKT1	potassium ion transporter activity	GO:0015079	func	transporter activity
AT2G30070	AT2G30070.1	membrane	GO:0016020	comp	other membranes
AT2G30080	AT2G30080.1	cation transport	GO:0006812	proc	transport
AT2G30080	AT2G30080.1	cation transporter activity	GO:0008324	func	transporter activity
AT2G30080	AT2G30080.1	response to nematode	GO:0009624	proc	response to abiotic or biotic stimulus
AT2G30080	AT2G30080.1	membrane	GO:0016020	comp	other membranes
AT2G30080	AT2G30080.1	integral to membrane	GO:0016021	comp	other cellular components
AT2G30080	ZIP6	metal ion transporter activity	GO:0046873	func	transporter activity
AT2G30090	AT2G30090.1	N-acetyltransferase activity	GO:0008080	func	transferase activity
AT2G30090	AT2G30090.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G30090	AT2G30090.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G30100	AT2G30100.1	ubiquitin cycle	GO:0006512	proc	other physiological processes
AT2G30100	AT2G30100.1	chloroplast	GO:0009507	comp	chloroplast
AT2G30100	AT2G30100.1	transferase activity	GO:0016740	func	transferase activity
AT2G30110	AT2G30110.1	ubiquitin activating enzyme activity	GO:0004839	func	other enzyme activity
AT2G30110	ATUBA1	ubiquitin conjugating enzyme activity	GO:0004840	func	other enzyme activity
AT2G30110	AT2G30110.1	ubiquitin-dependent protein catabolism	GO:0006511	proc	other physiological processes
AT2G30110	ATUBA1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G30110	ATUBA1	protein ubiquitination	GO:0016567	proc	other physiological processes
AT2G30120	AT2G30120.1	chloroplast	GO:0009507	comp	chloroplast
AT2G30130	ASL5	DNA binding	GO:0003677	func	DNA or RNA binding
AT2G30130	ASL5	protein binding	GO:0005515	func	protein binding
AT2G30130	AT2G30130.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G30130	AT2G30130.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G30130	ASL5	leaf morphogenesis	GO:0009965	proc	developmental processes
AT2G30130	ASL5	shoot morphogenesis	GO:0010016	proc	developmental processes
AT2G30140	AT2G30140.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G30140	AT2G30140.1	UDP-glycosyltransferase activity	GO:0008194	func	transferase activity
AT2G30140	AT2G30140.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G30140	AT2G30140.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G30140	AT2G30140.1	"transferase activity, transferring hexosyl groups"	GO:0016758	func	transferase activity
AT2G30150	AT2G30150.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G30150	AT2G30150.1	metabolism	GO:0008152	proc	other metabolic processes
AT2G30150	AT2G30150.1	UDP-glycosyltransferase activity	GO:0008194	func	transferase activity
AT2G30150	AT2G30150.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G30150	AT2G30150.1	"transferase activity, transferring hexosyl groups"	GO:0016758	func	transferase activity
AT2G30160	AT2G30160.1	binding	GO:0005488	func	other binding
AT2G30160	AT2G30160.1	mitochondrial inner membrane	GO:0005743	comp	other intracellular components
AT2G30160	AT2G30160.1	transport	GO:0006810	proc	transport
AT2G30160	AT2G30160.1	mitochondrial transport	GO:0006839	proc	cell organization and biogenesis
AT2G30170	AT2G30170.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G30170	AT2G30170.1	catalytic activity	GO:0003824	func	other enzyme activity
AT2G30170	AT2G30170.1	chloroplast	GO:0009507	comp	chloroplast
AT2G30200	AT2G30200.1	[acyl-carrier protein] S-malonyltransferase activity	GO:0004314	func	transferase activity
AT2G30200	AT2G30200.1	fatty acid biosynthesis	GO:0006633	proc	other physiological processes
AT2G30200	AT2G30200.2	metabolism	GO:0008152	proc	other metabolic processes
AT2G30200	AT2G30200.2	chloroplast	GO:0009507	comp	chloroplast
AT2G30200	AT2G30200.2	transferase activity	GO:0016740	func	transferase activity
AT2G30210	AT2G30210.1	copper ion binding	GO:0005507	func	other binding
AT2G30210	AT2G30210.1	endomembrane system	GO:0012505	comp	other membranes
AT2G30220	AT2G30220.1	lipid metabolism	GO:0006629	proc	other metabolic processes
AT2G30220	AT2G30220.1	endomembrane system	GO:0012505	comp	other membranes
AT2G30220	AT2G30220.1	carboxylic ester hydrolase activity	GO:0016789	func	hydrolase activity
AT2G30240	AT2G30240.1	monovalent cation:proton antiporter activity	GO:0005451	func	transporter activity
AT2G30240	AT2G30240.1	cation transport	GO:0006812	proc	transport
AT2G30240	ATCHX13	sodium:hydrogen antiporter activity	GO:0015385	func	transporter activity
AT2G30240	AT2G30240.1	integral to membrane	GO:0016021	comp	other cellular components
AT2G30250	WRKY25	transcription factor activity	GO:0003700	func	transcription factor activity
AT2G30250	AT2G30250.1	nucleus	GO:0005634	comp	nucleus
AT2G30250	AT2G30250.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT2G30260	AT2G30260.1	RNA binding	GO:0003723	func	DNA or RNA binding
AT2G30260	AT2G30260.1	nucleoplasm	GO:0005654	comp	other intracellular components
