AGI	object name	GO term	GO ID	Aspect	GOslim term
AT5G42510	AT5G42510.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G42510	AT5G42510	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42510	AT5G42510	defense response	GO:0006952	proc	response to stress
AT5G42520	AT5G42520	nucleus	GO:0005634	comp	nucleus
AT5G42520	AT5G42520	DNA binding	GO:0003677	func	DNA or RNA binding
AT5G42520	AT5G42520	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G42520	AT5G42520	"regulation of transcription, DNA-dependent"	GO:0006355	proc	transcription
AT5G42520	AT5G42520	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other cellular processes
AT5G42520	AT5G42520	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other metabolic processes
AT5G42530	AT5G42530.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G42530	AT5G42530	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42530	AT5G42530	biological_process	GO:0008150	proc	unknown biological processes
AT5G42540	AT5G42540	nucleus	GO:0005634	comp	nucleus
AT5G42540	AT5G42540	5'-3' exonuclease activity	GO:0008409	func	hydrolase activity
AT5G42540	AT5G42540	5'-3' exoribonuclease activity	GO:0004534	func	hydrolase activity
AT5G42540	AT5G42540	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT5G42560	AT5G42560	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42560	AT5G42560	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42560	AT5G42560	biological_process	GO:0008150	proc	unknown biological processes
AT5G42567	AT5G42567.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G42568	AT5G42568	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42568	AT5G42568	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42568	AT5G42568	biological_process	GO:0008150	proc	unknown biological processes
AT5G42570	AT5G42570.1	plasma membrane	GO:0005886	comp	plasma membrane
AT5G42570	AT5G42570.1	intracellular protein transport	GO:0006886	proc	transport
AT5G42570	AT5G42570.1	intracellular protein transport	GO:0006886	proc	other cellular processes
AT5G42570	AT5G42570	endoplasmic reticulum	GO:0005783	comp	ER
AT5G42570	AT5G42570	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42580	AT5G42580.1	electron carrier activity	GO:0009055	func	other molecular functions
AT5G42580	AT5G42580.1	iron ion binding	GO:0005506	func	other binding
AT5G42580	AT5G42580.1	monooxygenase activity	GO:0004497	func	other enzyme activity
AT5G42580	AT5G42580.1	heme binding	GO:0020037	func	other binding
AT5G42580	AT5G42580.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G42580	AT5G42580	oxygen binding	GO:0019825	func	other binding
AT5G42590	AT5G42590.1	chloroplast	GO:0009507	comp	chloroplast
AT5G42590	AT5G42590.1	electron carrier activity	GO:0009055	func	other molecular functions
AT5G42590	AT5G42590.1	iron ion binding	GO:0005506	func	other binding
AT5G42590	AT5G42590.1	monooxygenase activity	GO:0004497	func	other enzyme activity
AT5G42590	AT5G42590.1	heme binding	GO:0020037	func	other binding
AT5G42590	AT5G42590	oxygen binding	GO:0019825	func	other binding
AT5G42600	AT5G42600	catalytic activity	GO:0003824	func	other enzyme activity
AT5G42600	AT5G42600	triterpenoid biosynthetic process	GO:0016104	proc	other cellular processes
AT5G42600	AT5G42600	triterpenoid biosynthetic process	GO:0016104	proc	other metabolic processes
AT5G42600	AT5G42600	pentacyclic triterpenoid biosynthetic process	GO:0019745	proc	other cellular processes
AT5G42600	AT5G42600	pentacyclic triterpenoid biosynthetic process	GO:0019745	proc	other metabolic processes
AT5G42600	AT5G42600	marneral synthase activity	GO:0034074	func	other enzyme activity
AT5G42610	AT5G42610	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42610	AT5G42610	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42610	AT5G42610	biological_process	GO:0008150	proc	unknown biological processes
AT5G42620	AT5G42620.1	membrane	GO:0016020	comp	other membranes
AT5G42620	AT5G42620.1	zinc ion binding	GO:0008270	func	other binding
AT5G42620	AT5G42620.1	cell adhesion	GO:0007155	proc	other cellular processes
AT5G42620	AT5G42620.1	proteolysis	GO:0006508	proc	protein metabolism
AT5G42620	AT5G42620.1	proteolysis	GO:0006508	proc	other cellular processes
AT5G42620	AT5G42620.1	proteolysis	GO:0006508	proc	other metabolic processes
AT5G42620	AT5G42620.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G42630	AT5G42630	DNA binding	GO:0003677	func	DNA or RNA binding
AT5G42630	AT5G42630	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G42630	AT5G42630	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G42630	AT5G42630	regulation of transcription	GO:0045449	proc	transcription
AT5G42630	AT5G42630	regulation of transcription	GO:0045449	proc	other cellular processes
AT5G42630	AT5G42630	regulation of transcription	GO:0045449	proc	other metabolic processes
AT5G42630	AT5G42630	ovule development	GO:0048481	proc	developmental processes
AT5G42635	AT5G42635	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42635	AT5G42635	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42635	AT5G42635	biological_process	GO:0008150	proc	unknown biological processes
AT5G42640	AT5G42640.1	intracellular	GO:0005622	comp	other intracellular components
AT5G42640	AT5G42640	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT5G42640	AT5G42640	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G42640	AT5G42640	zinc ion binding	GO:0008270	func	other binding
AT5G42640	AT5G42640	regulation of transcription	GO:0045449	proc	transcription
AT5G42640	AT5G42640	regulation of transcription	GO:0045449	proc	other cellular processes
AT5G42640	AT5G42640	regulation of transcription	GO:0045449	proc	other metabolic processes
AT5G42650	AT5G42650	chloroplast	GO:0009507	comp	chloroplast
AT5G42650	AT5G42650	mitochondrion	GO:0005739	comp	mitochondria
AT5G42650	AT5G42650	chloroplast thylakoid membrane	GO:0009535	comp	plastid
AT5G42650	AT5G42650	chloroplast thylakoid membrane	GO:0009535	comp	chloroplast
AT5G42650	AT5G42650	chloroplast thylakoid membrane	GO:0009535	comp	other membranes
AT5G42650	AT5G42650	chloroplast thylakoid membrane	GO:0009535	comp	other cytoplasmic components
AT5G42650	AT5G42650	chloroplast thylakoid membrane	GO:0009535	comp	other intracellular components
AT5G42650	AT5G42650	hydro-lyase activity	GO:0016836	func	other enzyme activity
AT5G42650	AT5G42650	defense response	GO:0006952	proc	response to stress
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	response to stress
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	other cellular processes
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	other metabolic processes
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	response to stress
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	response to stress
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	other cellular processes
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	other cellular processes
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	other metabolic processes
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	other metabolic processes
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	response to abiotic or biotic stimulus
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	response to abiotic or biotic stimulus
AT5G42650	AT5G42650	jasmonic acid biosynthetic process	GO:0009695	proc	response to abiotic or biotic stimulus
AT5G42650	AT5G42650	response to fungus	GO:0009620	proc	response to abiotic or biotic stimulus
AT5G42650	AT5G42650	response to wounding	GO:0009611	proc	response to stress
AT5G42650	AT5G42650	response to wounding	GO:0009611	proc	response to stress
AT5G42650	AT5G42650	oxygen binding	GO:0019825	func	other binding
AT5G42650	AT5G42650	epoxygenase P450 pathway	GO:0019373	proc	other cellular processes
AT5G42650	AT5G42650	epoxygenase P450 pathway	GO:0019373	proc	other metabolic processes
AT5G42650	AT5G42650	response to jasmonic acid stimulus	GO:0009753	proc	other biological processes
AT5G42650	AT5G42650	allene oxide synthase activity	GO:0009978	func	other enzyme activity
AT5G42650	AT5G42650	allene oxide synthase activity	GO:0009978	func	other enzyme activity
AT5G42650	AT5G42650	oxylipin metabolic process	GO:0031407	proc	other cellular processes
AT5G42650	AT5G42650	oxylipin metabolic process	GO:0031407	proc	other metabolic processes
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	plastid
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	chloroplast
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	plastid
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	plastid
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	chloroplast
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	chloroplast
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	other cytoplasmic components
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	other intracellular components
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	other cytoplasmic components
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	other intracellular components
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	other cytoplasmic components
AT5G42650	AT5G42650	plastoglobule	GO:0010287	comp	other intracellular components
AT5G42650	AT5G42650.1	chloroplast	GO:0009507	comp	chloroplast
AT5G42650	AT5G42650.1	chloroplast	GO:0009507	comp	chloroplast
AT5G42650	AT5G42650.1	membrane	GO:0016020	comp	other membranes
AT5G42650	AT5G42650.1	thylakoid	GO:0009579	comp	other intracellular components
AT5G42650	AT5G42650.1	chloroplast thylakoid membrane	GO:0009535	comp	plastid
AT5G42650	AT5G42650.1	chloroplast thylakoid membrane	GO:0009535	comp	chloroplast
AT5G42650	AT5G42650.1	chloroplast thylakoid membrane	GO:0009535	comp	other membranes
AT5G42650	AT5G42650.1	chloroplast thylakoid membrane	GO:0009535	comp	other cytoplasmic components
AT5G42650	AT5G42650.1	chloroplast thylakoid membrane	GO:0009535	comp	other intracellular components
AT5G42650	AT5G42650.1	chloroplast envelope	GO:0009941	comp	plastid
AT5G42650	AT5G42650.1	chloroplast envelope	GO:0009941	comp	plastid
AT5G42650	AT5G42650.1	chloroplast envelope	GO:0009941	comp	chloroplast
AT5G42650	AT5G42650.1	chloroplast envelope	GO:0009941	comp	chloroplast
AT5G42650	AT5G42650.1	chloroplast envelope	GO:0009941	comp	other cytoplasmic components
AT5G42650	AT5G42650.1	chloroplast envelope	GO:0009941	comp	other cytoplasmic components
AT5G42650	AT5G42650.1	chloroplast envelope	GO:0009941	comp	other intracellular components
AT5G42650	AT5G42650.1	chloroplast envelope	GO:0009941	comp	other intracellular components
AT5G42650	AT5G42650.1	plastoglobule	GO:0010287	comp	plastid
AT5G42650	AT5G42650.1	plastoglobule	GO:0010287	comp	chloroplast
AT5G42650	AT5G42650.1	plastoglobule	GO:0010287	comp	other cytoplasmic components
AT5G42650	AT5G42650.1	plastoglobule	GO:0010287	comp	other intracellular components
AT5G42655	AT5G42655	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42655	AT5G42655	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42655	AT5G42655	biological_process	GO:0008150	proc	unknown biological processes
AT5G42660	AT5G42660	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42660	AT5G42660	biological_process	GO:0008150	proc	unknown biological processes
AT5G42670	AT5G42670.1	RNA binding	GO:0003723	func	DNA or RNA binding
AT5G42670	AT5G42670	biological_process	GO:0008150	proc	unknown biological processes
AT5G42677	AT5G42677	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42677	AT5G42677	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42677	AT5G42677	biological_process	GO:0008150	proc	unknown biological processes
AT5G42680	AT5G42680	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42680	AT5G42680	biological_process	GO:0008150	proc	unknown biological processes
AT5G42690	AT5G42690.1	chloroplast	GO:0009507	comp	chloroplast
AT5G42690	AT5G42690.2	chloroplast	GO:0009507	comp	chloroplast
AT5G42700	AT5G42700.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT5G42700	AT5G42700.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	transcription
AT5G42700	AT5G42700.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other cellular processes
AT5G42700	AT5G42700.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other metabolic processes
AT5G42700	AT5G42700	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42700	AT5G42700	DNA binding	GO:0003677	func	DNA or RNA binding
AT5G42700	AT5G42700	"regulation of transcription, DNA-dependent"	GO:0006355	proc	transcription
AT5G42700	AT5G42700	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other cellular processes
AT5G42700	AT5G42700	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other metabolic processes
AT5G42710	AT5G42710	biological_process	GO:0008150	proc	unknown biological processes
AT5G42720	AT5G42720.1	catalytic activity	GO:0003824	func	other enzyme activity
AT5G42720	AT5G42720.1	"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553	func	hydrolase activity
AT5G42720	AT5G42720.1	carbohydrate metabolic process	GO:0005975	proc	other metabolic processes
AT5G42720	AT5G42720.1	cation binding	GO:0043169	func	other binding
AT5G42720	AT5G42720	"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553	func	hydrolase activity
AT5G42720	AT5G42720	anchored to membrane	GO:0031225	comp	other membranes
AT5G42720	AT5G42720	anchored to membrane	GO:0031225	comp	other membranes
AT5G42730	AT5G42730	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42730	AT5G42730	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42730	AT5G42730	biological_process	GO:0008150	proc	unknown biological processes
AT5G42740	AT5G42740.1	glucose-6-phosphate isomerase activity	GO:0004347	func	other enzyme activity
AT5G42740	AT5G42740.1	response to cadmium ion	GO:0046686	proc	other biological processes
AT5G42740	AT5G42740	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42740	AT5G42740	glucose-6-phosphate isomerase activity	GO:0004347	func	other enzyme activity
AT5G42740	AT5G42740	gluconeogenesis	GO:0006094	proc	other cellular processes
AT5G42740	AT5G42740	gluconeogenesis	GO:0006094	proc	other metabolic processes
AT5G42740	AT5G42740	glycolysis	GO:0006096	proc	other cellular processes
AT5G42740	AT5G42740	glycolysis	GO:0006096	proc	other metabolic processes
AT5G42740	AT5G42740	glycolysis	GO:0006096	proc	electron transport or energy pathways
AT5G42750	AT5G42750	cytosol	GO:0005829	comp	cytosol
AT5G42750	AT5G42750	plasma membrane	GO:0005886	comp	plasma membrane
AT5G42750	AT5G42750	protein heterodimerization activity	GO:0046982	func	protein binding
AT5G42750	AT5G42750	negative regulation of brassinosteroid biosynthetic process	GO:0010423	proc	other cellular processes
AT5G42750	AT5G42750	negative regulation of brassinosteroid biosynthetic process	GO:0010423	proc	other metabolic processes
AT5G42760	AT5G42760	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42760	AT5G42760	biological_process	GO:0008150	proc	unknown biological processes
AT5G42765	AT5G42765.1	chloroplast	GO:0009507	comp	chloroplast
AT5G42765	AT5G42765.1	thylakoid	GO:0009579	comp	other intracellular components
AT5G42765	AT5G42765.1	chloroplast thylakoid membrane	GO:0009535	comp	plastid
AT5G42765	AT5G42765.1	chloroplast thylakoid membrane	GO:0009535	comp	chloroplast
AT5G42765	AT5G42765.1	chloroplast thylakoid membrane	GO:0009535	comp	other membranes
AT5G42765	AT5G42765.1	chloroplast thylakoid membrane	GO:0009535	comp	other cytoplasmic components
AT5G42765	AT5G42765.1	chloroplast thylakoid membrane	GO:0009535	comp	other intracellular components
AT5G42765	AT5G42765	biological_process	GO:0008150	proc	unknown biological processes
AT5G42770	AT5G42770.1	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT5G42770	AT5G42770	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42770	AT5G42770	biological_process	GO:0008150	proc	unknown biological processes
AT5G42780	AT5G42780.1	regulation of transcription	GO:0045449	proc	transcription
AT5G42780	AT5G42780.1	regulation of transcription	GO:0045449	proc	other cellular processes
AT5G42780	AT5G42780.1	regulation of transcription	GO:0045449	proc	other metabolic processes
AT5G42780	AT5G42780	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42780	AT5G42780	DNA binding	GO:0003677	func	DNA or RNA binding
AT5G42780	AT5G42780	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G42785	AT5G42785.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G42785	AT5G42785	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42785	AT5G42785	biological_process	GO:0008150	proc	unknown biological processes
AT5G42790	AT5G42790.1	plasma membrane	GO:0005886	comp	plasma membrane
AT5G42790	AT5G42790	proteasome core complex	GO:0005839	comp	other intracellular components
AT5G42790	AT5G42790	proteasome core complex	GO:0005839	comp	other intracellular components
AT5G42790	AT5G42790	peptidase activity	GO:0008233	func	hydrolase activity
AT5G42790	AT5G42790	ubiquitin-dependent protein catabolic process	GO:0006511	proc	protein metabolism
AT5G42790	AT5G42790	ubiquitin-dependent protein catabolic process	GO:0006511	proc	other cellular processes
AT5G42790	AT5G42790	ubiquitin-dependent protein catabolic process	GO:0006511	proc	other metabolic processes
AT5G42790	AT5G42790	protein catabolic process	GO:0030163	proc	protein metabolism
AT5G42790	AT5G42790	protein catabolic process	GO:0030163	proc	other metabolic processes
AT5G42790	AT5G42790	proteasome complex	GO:0000502	comp	other intracellular components
AT5G42797	AT5G42797.1	defense response	GO:0006952	proc	response to stress
AT5G42797	AT5G42797.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G42800	AT5G42800	anthocyanin biosynthetic process	GO:0009718	proc	other cellular processes
AT5G42800	AT5G42800	anthocyanin biosynthetic process	GO:0009718	proc	other metabolic processes
AT5G42800	AT5G42800	anthocyanin biosynthetic process	GO:0009718	proc	other cellular processes
AT5G42800	AT5G42800	anthocyanin biosynthetic process	GO:0009718	proc	other metabolic processes
AT5G42800	AT5G42800	extrinsic to endoplasmic reticulum membrane	GO:0042406	comp	ER
AT5G42800	AT5G42800	extrinsic to endoplasmic reticulum membrane	GO:0042406	comp	other membranes
AT5G42800	AT5G42800	extrinsic to endoplasmic reticulum membrane	GO:0042406	comp	other cytoplasmic components
AT5G42800	AT5G42800	extrinsic to endoplasmic reticulum membrane	GO:0042406	comp	other intracellular components
AT5G42800	AT5G42800	dihydrokaempferol 4-reductase activity	GO:0045552	func	other enzyme activity
AT5G42800	AT5G42800	dihydrokaempferol 4-reductase activity	GO:0045552	func	other enzyme activity
AT5G42810	AT5G42810	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42810	AT5G42810	cellular phosphate ion homeostasis	GO:0030643	proc	other cellular processes
AT5G42810	AT5G42810	defense response to bacterium	GO:0042742	proc	response to stress
AT5G42810	AT5G42810	defense response to bacterium	GO:0042742	proc	response to abiotic or biotic stimulus
AT5G42810	AT5G42810	defense response to fungus	GO:0050832	proc	response to stress
AT5G42810	AT5G42810	defense response to fungus	GO:0050832	proc	response to abiotic or biotic stimulus
AT5G42810	AT5G42810	inositol pentakisphosphate 2-kinase activity	GO:0035299	func	kinase activity
AT5G42810	AT5G42810	inositol pentakisphosphate 2-kinase activity	GO:0035299	func	transferase activity
AT5G42810	AT5G42810	defense response to virus	GO:0051607	proc	response to stress
AT5G42810	AT5G42810	defense response to virus	GO:0051607	proc	response to abiotic or biotic stimulus
AT5G42810	AT5G42810	myo-inositol hexakisphosphate biosynthetic process	GO:0010264	proc	other cellular processes
AT5G42810	AT5G42810	myo-inositol hexakisphosphate biosynthetic process	GO:0010264	proc	other metabolic processes
AT5G42810	AT5G42810	inositol tetrakisphosphate 2-kinase activity	GO:0032942	func	kinase activity
AT5G42810	AT5G42810	inositol tetrakisphosphate 2-kinase activity	GO:0032942	func	transferase activity
AT5G42820	AT5G42820.1	RNA binding	GO:0003723	func	DNA or RNA binding
AT5G42820	AT5G42820.1	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT5G42820	AT5G42820.1	nucleotide binding	GO:0000166	func	nucleotide binding
AT5G42820	AT5G42820.1	zinc ion binding	GO:0008270	func	other binding
AT5G42820	AT5G42820	nucleus	GO:0005634	comp	nucleus
AT5G42820	AT5G42820	RNA binding	GO:0003723	func	DNA or RNA binding
AT5G42820	AT5G42820	"photoperiodism, flowering"	GO:0048573	proc	developmental processes
AT5G42820	AT5G42820	"photoperiodism, flowering"	GO:0048573	proc	response to abiotic or biotic stimulus
AT5G42820	AT5G42820.2	RNA binding	GO:0003723	func	DNA or RNA binding
AT5G42820	AT5G42820.2	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT5G42820	AT5G42820.2	nucleotide binding	GO:0000166	func	nucleotide binding
AT5G42820	AT5G42820.2	zinc ion binding	GO:0008270	func	other binding
AT5G42825	AT5G42825	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42825	AT5G42825	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42825	AT5G42825	biological_process	GO:0008150	proc	unknown biological processes
AT5G42830	AT5G42830	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42830	AT5G42830	transferase activity	GO:0016740	func	transferase activity
AT5G42830	AT5G42830	biological_process	GO:0008150	proc	unknown biological processes
AT5G42830	AT5G42830.1	"transferase activity, transferring acyl groups other than amino-acyl groups"	GO:0016747	func	transferase activity
AT5G42840	AT5G42840.1	protein binding	GO:0005515	func	protein binding
AT5G42840	AT5G42840.1	zinc ion binding	GO:0008270	func	other binding
AT5G42840	AT5G42840	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42840	AT5G42840	biological_process	GO:0008150	proc	unknown biological processes
AT5G42850	AT5G42850	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42850	AT5G42850	cell redox homeostasis	GO:0045454	proc	other cellular processes
AT5G42860	AT5G42860.1	plasma membrane	GO:0005886	comp	plasma membrane
AT5G42860	AT5G42860	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42860	AT5G42860	biological_process	GO:0008150	proc	unknown biological processes
AT5G42870	AT5G42870.1	membrane	GO:0016020	comp	other membranes
AT5G42870	AT5G42870.1	apoplast	GO:0048046	comp	extracellular
AT5G42870	AT5G42870	biological_process	GO:0008150	proc	unknown biological processes
AT5G42880	AT5G42880	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42880	AT5G42880	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42880	AT5G42880	biological_process	GO:0008150	proc	unknown biological processes
AT5G42890	AT5G42890.1	peroxisome	GO:0005777	comp	other cytoplasmic components
AT5G42890	AT5G42890.1	peroxisome	GO:0005777	comp	other intracellular components
AT5G42890	AT5G42890.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT5G42890	AT5G42890.1	sterol carrier activity	GO:0005498	func	other binding
AT5G42890	AT5G42890	peroxisome	GO:0005777	comp	other cytoplasmic components
AT5G42890	AT5G42890	peroxisome	GO:0005777	comp	other intracellular components
AT5G42890	AT5G42890	sterol carrier activity	GO:0005498	func	other binding
AT5G42890	AT5G42890	fatty acid beta-oxidation	GO:0006635	proc	other cellular processes
AT5G42890	AT5G42890	fatty acid beta-oxidation	GO:0006635	proc	other metabolic processes
AT5G42890	AT5G42890	seed germination	GO:0009845	proc	developmental processes
AT5G42890	AT5G42890	glyoxylate metabolic process	GO:0046487	proc	other cellular processes
AT5G42890	AT5G42890	glyoxylate metabolic process	GO:0046487	proc	other metabolic processes
AT5G42890	AT5G42890	intracellular lipid transport	GO:0032365	proc	transport
AT5G42890	AT5G42890	intracellular lipid transport	GO:0032365	proc	other cellular processes
AT5G42895	AT5G42895.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G42900	AT5G42900	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42900	AT5G42900	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42900	AT5G42900	biological_process	GO:0008150	proc	unknown biological processes
AT5G42905	AT5G42905.1	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT5G42905	AT5G42905.1	ribonuclease H activity	GO:0004523	func	hydrolase activity
AT5G42905	AT5G42905	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42905	AT5G42905	biological_process	GO:0008150	proc	unknown biological processes
AT5G42910	AT5G42910.1	nucleus	GO:0005634	comp	nucleus
AT5G42910	AT5G42910	DNA binding	GO:0003677	func	DNA or RNA binding
AT5G42910	AT5G42910	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G42910	AT5G42910	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G42910	AT5G42910	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G42910	AT5G42910	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G42910	AT5G42910	transcription activator activity	GO:0016563	func	other molecular functions
AT5G42910	AT5G42910	response to stress	GO:0006950	proc	response to stress
AT5G42910	AT5G42910	"regulation of transcription, DNA-dependent"	GO:0006355	proc	transcription
AT5G42910	AT5G42910	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other cellular processes
AT5G42910	AT5G42910	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other metabolic processes
AT5G42920	AT5G42920	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42920	AT5G42920	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42920	AT5G42920	biological_process	GO:0008150	proc	unknown biological processes
AT5G42930	AT5G42930.1	triacylglycerol lipase activity	GO:0004806	func	hydrolase activity
AT5G42930	AT5G42930.1	lipid metabolic process	GO:0006629	proc	other metabolic processes
AT5G42930	AT5G42930	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42930	AT5G42930	triacylglycerol lipase activity	GO:0004806	func	hydrolase activity
AT5G42930	AT5G42930	lipid metabolic process	GO:0006629	proc	other metabolic processes
AT5G42940	AT5G42940.1	protein binding	GO:0005515	func	protein binding
AT5G42940	AT5G42940.1	zinc ion binding	GO:0008270	func	other binding
AT5G42940	AT5G42940	protein binding	GO:0005515	func	protein binding
AT5G42940	AT5G42940	zinc ion binding	GO:0008270	func	other binding
AT5G42950	AT5G42950	cellular_component	GO:0005575	comp	unknown cellular components
AT5G42950	AT5G42950	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42950	AT5G42950	biological_process	GO:0008150	proc	unknown biological processes
AT5G42955	AT5G42955.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G42957	AT5G42957.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G42957	AT5G42957	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42957	AT5G42957	biological_process	GO:0008150	proc	unknown biological processes
AT5G42960	AT5G42960.1	chloroplast	GO:0009507	comp	chloroplast
AT5G42960	AT5G42960.1	chloroplast	GO:0009507	comp	chloroplast
AT5G42960	AT5G42960.1	chloroplast envelope	GO:0009941	comp	plastid
AT5G42960	AT5G42960.1	chloroplast envelope	GO:0009941	comp	chloroplast
AT5G42960	AT5G42960.1	chloroplast envelope	GO:0009941	comp	other cytoplasmic components
AT5G42960	AT5G42960.1	chloroplast envelope	GO:0009941	comp	other intracellular components
AT5G42960	AT5G42960	mitochondrion	GO:0005739	comp	mitochondria
AT5G42960	AT5G42960	plastid	GO:0009536	comp	plastid
AT5G42960	AT5G42960	molecular_function	GO:0003674	func	unknown molecular functions
AT5G42960	AT5G42960	biological_process	GO:0008150	proc	unknown biological processes
AT5G42965	AT5G42965.1	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT5G42965	AT5G42965.1	ribonuclease H activity	GO:0004523	func	hydrolase activity
