AGI	object name	GO term	GO ID	Aspect	GOslim term
AT1G33811	AT1G33811.1	lipid metabolism	GO:0006629	proc	other metabolic processes
AT1G33811	AT1G33811.1	endomembrane system	GO:0012505	comp	other membranes
AT1G33811	AT1G33811.1	carboxylic ester hydrolase activity	GO:0016789	func	hydrolase activity
AT1G33820	AT1G33820.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G33820	AT1G33820.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G33820	AT1G33820.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G33830	AT1G33830.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G33830	AT1G33830.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G33830	AT1G33830.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT1G33840	AT1G33840.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G33840	AT1G33840.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G33840	AT1G33840.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G33860	AT1G33860.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G33860	AT1G33860.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G33860	AT1G33860.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G33870	AT1G33870.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G33870	AT1G33870.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G33870	AT1G33870.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT1G33880	AT1G33880.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G33880	AT1G33880.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT1G33880	AT1G33880.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G33880	AT1G33880.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT1G33890	AT1G33890.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G33890	AT1G33890.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G33890	AT1G33890.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT1G33900	AT1G33900.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G33900	AT1G33900.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT1G33910	AT1G33910.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G33910	AT1G33910.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT1G33920	AT1G33920.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G33920	AT1G33920.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G33920	AT1G33920.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G33930	AT1G33930.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G33930	AT1G33930.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT1G33940	AT1G33940.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G33940	AT1G33940.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G33940	AT1G33940.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G33950	AT1G33950.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G33950	AT1G33950.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT1G33960	AT1G33960.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G33960	AT1G33960.1	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT1G33970	AT1G33970.3	GTP binding	GO:0005525	func	nucleotide binding
AT1G33970	AT1G33970.3	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT1G33980	AT1G33980.1	"mRNA catabolism, nonsense-mediated decay"	GO:0000184	proc	other physiological processes
AT1G33980	AT1G33980.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G33980	AT1G33980.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G33990	AT1G33990.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G33990	AT1G33990.1	hydrolase activity	GO:0016787	func	hydrolase activity
AT1G34000	AT1G34000.2	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34000	OHP2	thylakoid membrane (sensu Viridiplantae)	GO:0009535	comp	other intracellular components
AT1G34000	OHP2	response to light intensity	GO:0009642	proc	response to abiotic or biotic stimulus
AT1G34010	AT1G34010.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34010	AT1G34010.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34010	AT1G34010.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34020	AT1G34020.1	membrane	GO:0016020	comp	other membranes
AT1G34030	AT1G34030.1	structural constituent of ribosome	GO:0003735	func	structural molecule activity
AT1G34030	AT1G34030.1	cytosolic ribosome (sensu Eukaryota)	GO:0005830	comp	other intracellular components
AT1G34030	AT1G34030.1	protein biosynthesis	GO:0006412	proc	other physiological processes
AT1G34030	AT1G34030.1	small ribosomal subunit	GO:0015935	comp	other intracellular components
AT1G34040	AT1G34040.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34040	AT1G34040.1	carbon-sulfur lyase activity	GO:0016846	func	other enzyme activity
AT1G34060	AT1G34060.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34060	AT1G34060.1	carbon-sulfur lyase activity	GO:0016846	func	other enzyme activity
AT1G34065	AT1G34065.1	binding	GO:0005488	func	other binding
AT1G34065	AT1G34065.1	mitochondrial inner membrane	GO:0005743	comp	other intracellular components
AT1G34065	AT1G34065.1	transport	GO:0006810	proc	transport
AT1G34065	AT1G34065.1	mitochondrial transport	GO:0006839	proc	cell organization and biogenesis
AT1G34070	AT1G34070.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34070	AT1G34070.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34070	AT1G34070.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34100	AT1G34100.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34100	AT1G34100.1	choline kinase activity	GO:0004103	func	transferase activity
AT1G34100	AT1G34100.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34110	AT1G34110.1	protein serine/threonine kinase activity	GO:0004674	func	transferase activity
AT1G34110	AT1G34110.1	ATP binding	GO:0005524	func	nucleotide binding
AT1G34110	AT1G34110.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT1G34110	AT1G34110.1	transmembrane receptor protein tyrosine kinase signaling pathway	GO:0007169	proc	signal transduction
AT1G34110	AT1G34110.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34120	AT1G34120.3	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34120	AT1G34120.3	inositol-polyphosphate 5-phosphatase activity	GO:0004445	func	hydrolase activity
AT1G34120	AT1G34120.3	mitochondrion	GO:0005739	comp	mitochondria
AT1G34130	AT1G34130.1	oligosaccharyl transferase activity	GO:0004576	func	transferase activity
AT1G34130	AT1G34130.1	protein amino acid glycosylation	GO:0006486	proc	other physiological processes
AT1G34130	AT1G34130.1	membrane	GO:0016020	comp	other membranes
AT1G34140	AT1G34140.1	RNA binding	GO:0003723	func	DNA or RNA binding
AT1G34140	AT1G34140.1	translation initiation factor activity	GO:0003743	func	other molecular functions
AT1G34150	AT1G34150.1	tRNA processing	GO:0008033	proc	other physiological processes
AT1G34150	AT1G34150.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34150	AT1G34150.1	tRNA-pseudouridine synthase activity	GO:0016439	func	other enzyme activity
AT1G34160	AT1G34160.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34160	AT1G34160.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34160	AT1G34160.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G34170	AT1G34170.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G34170	AT1G34170.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G34180	AT1G34180.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G34180	AT1G34180.1	development	GO:0007275	proc	developmental processes
AT1G34180	AT1G34180.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34190	AT1G34190.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G34190	AT1G34190.1	development	GO:0007275	proc	developmental processes
AT1G34190	AT1G34190.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34200	AT1G34200.1	electron transport	GO:0006118	proc	electron transport or energy pathways
AT1G34200	AT1G34200.1	metabolism	GO:0008152	proc	other metabolic processes
AT1G34200	AT1G34200.1	chloroplast	GO:0009507	comp	chloroplast
AT1G34200	AT1G34200.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT1G34210	SERK2	microsporogenesis	GO:0009556	proc	other physiological processes
AT1G34210	SERK2	pollen maturation	GO:0010152	proc	other biological processes
AT1G34210	AT1G34210.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34210	AT1G34210.1	kinase activity	GO:0016301	func	kinase activity
AT1G34220	AT1G34220.2	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34220	AT1G34220.2	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34245	AT1G34245.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34245	AT1G34245.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34245	AT1G34245.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34260	AT1G34260.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34260	AT1G34260.1	1-phosphatidylinositol-4-phosphate 5-kinase activity	GO:0016308	func	transferase activity
AT1G34270	AT1G34270.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34270	AT1G34270.1	catalytic activity	GO:0003824	func	other enzyme activity
AT1G34270	AT1G34270.1	membrane	GO:0016020	comp	other membranes
AT1G34280	AT1G34280.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34280	AT1G34280.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34280	AT1G34280.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34290	AT1G34290.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34290	AT1G34290.1	protein binding	GO:0005515	func	protein binding
AT1G34290	AT1G34290.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34300	AT1G34300.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT1G34300	AT1G34300.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34300	AT1G34300.1	kinase activity	GO:0016301	func	kinase activity
AT1G34300	AT1G34300.1	carbohydrate binding	GO:0030246	func	other binding
AT1G34310	AT1G34310.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G34310	AT1G34310.1	nucleus	GO:0005634	comp	nucleus
AT1G34310	AT1G34310.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT1G34310	AT1G34310.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G34320	AT1G34320.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT1G34320	AT1G34320.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34330	AT1G34330.1	peroxidase activity	GO:0004601	func	other molecular functions
AT1G34340	AT1G34340.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34340	AT1G34340.1	catalytic activity	GO:0003824	func	other enzyme activity
AT1G34340	AT1G34340.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34350	AT1G34350.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34350	AT1G34350.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34350	AT1G34350.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34355	AT1G34355.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34355	AT1G34355.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34370	AT1G34370.3	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT1G34370	AT1G34370.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G34370	AT1G34370.3	intracellular	GO:0005622	comp	other intracellular components
AT1G34370	AT1G34370.3	zinc ion binding	GO:0008270	func	other binding
AT1G34370	AT1G34370.3	chloroplast	GO:0009507	comp	chloroplast
AT1G34370	AT1G34370.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G34380	AT1G34380.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34380	AT1G34380.1	catalytic activity	GO:0003824	func	other enzyme activity
AT1G34380	AT1G34380.1	chloroplast	GO:0009507	comp	chloroplast
AT1G34400	AT1G34400.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34400	AT1G34400.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34400	AT1G34400.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G34410	AT1G34410.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G34410	AT1G34410.1	nucleus	GO:0005634	comp	nucleus
AT1G34410	AT1G34410.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G34420	AT1G34420.1	protein kinase activity	GO:0004672	func	transferase activity
AT1G34420	AT1G34420.1	protein binding	GO:0005515	func	protein binding
AT1G34420	AT1G34420.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT1G34420	AT1G34420.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34430	AT1G34430.1	dihydrolipoyllysine-residue acetyltransferase activity	GO:0004742	func	transferase activity
AT1G34430	AT1G34430.1	chloroplast	GO:0009507	comp	chloroplast
AT1G34430	AT1G34430.1	embryonic development (sensu Magnoliophyta)	GO:0009793	proc	other biological processes
AT1G34440	AT1G34440.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34440	AT1G34440.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34440	AT1G34440.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G34460	AT1G34460.1	regulation of progression through cell cycle	GO:0000074	proc	other physiological processes
AT1G34460	AT1G34460.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34460	AT1G34460.1	cyclin-dependent protein kinase regulator activity	GO:0016538	func	other molecular functions
AT1G34470	AT1G34470.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34470	AT1G34470.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34470	AT1G34470.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34480	AT1G34480.1	protein binding	GO:0005515	func	protein binding
AT1G34480	AT1G34480.1	intracellular	GO:0005622	comp	other intracellular components
AT1G34480	AT1G34480.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT1G34480	AT1G34480.1	zinc ion binding	GO:0008270	func	other binding
AT1G34490	AT1G34490.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34490	AT1G34490.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34490	AT1G34490.1	acyltransferase activity	GO:0008415	func	transferase activity
AT1G34500	AT1G34500.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34500	AT1G34500.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34500	AT1G34500.1	acyltransferase activity	GO:0008415	func	transferase activity
AT1G34510	AT1G34510.1	peroxidase activity	GO:0004601	func	other molecular functions
AT1G34510	AT1G34510.1	response to oxidative stress	GO:0006979	proc	other physiological processes
AT1G34510	AT1G34510.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34520	AT1G34520.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34520	AT1G34520.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34520	AT1G34520.1	acyltransferase activity	GO:0008415	func	transferase activity
AT1G34540	AT1G34540.1	electron transport	GO:0006118	proc	electron transport or energy pathways
AT1G34540	AT1G34540.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34540	AT1G34540.1	oxygen binding	GO:0019825	func	other binding
AT1G34550	AT1G34550.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34550	AT1G34550.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34550	AT1G34550.1	embryonic development (sensu Magnoliophyta)	GO:0009793	proc	other biological processes
AT1G34570	AT1G34570.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34570	AT1G34570.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34570	AT1G34570.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34575	AT1G34575.1	electron transport	GO:0006118	proc	electron transport or energy pathways
AT1G34575	AT1G34575.1	electron carrier activity	GO:0009055	func	other enzyme activity
AT1G34575	AT1G34575.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34580	AT1G34580.1	sugar porter activity	GO:0005351	func	transporter activity
AT1G34580	AT1G34580.1	transport	GO:0006810	proc	transport
AT1G34580	AT1G34580.1	carbohydrate transport	GO:0008643	proc	transport
AT1G34580	AT1G34580.1	carbohydrate transporter activity	GO:0015144	func	transporter activity
AT1G34580	AT1G34580.1	membrane	GO:0016020	comp	other membranes
AT1G34590	AT1G34590.1	chloroplast	GO:0009507	comp	chloroplast
AT1G34610	AT1G34610.1	proteolysis	GO:0006508	proc	other physiological processes
AT1G34610	AT1G34610.1	cysteine-type peptidase activity	GO:0008234	func	hydrolase activity
AT1G34610	AT1G34610.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34630	AT1G34630.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34630	AT1G34630.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34630	AT1G34630.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34640	AT1G34640.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT1G34640	AT1G34640.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34650	AT1G34650.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G34650	AT1G34650.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G34650	AT1G34650.1	nucleus	GO:0005634	comp	nucleus
AT1G34650	AT1G34650.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT1G34660	AT1G34660.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34670	AT1G34670.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G34670	AT1G34670.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G34670	AT1G34670.1	nucleus	GO:0005634	comp	nucleus
AT1G34670	AT1G34670.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT1G34670	AT1G34670.1	response to auxin stimulus	GO:0009733	proc	other biological processes
AT1G34670	AT1G34670.1	response to abscisic acid stimulus	GO:0009737	proc	other biological processes
AT1G34670	AT1G34670.1	response to salicylic acid stimulus	GO:0009751	proc	other biological processes
AT1G34720	AT1G34720.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34720	AT1G34720.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34720	AT1G34720.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34740	AT1G34740.1	proteolysis	GO:0006508	proc	other physiological processes
AT1G34740	AT1G34740.1	cysteine-type peptidase activity	GO:0008234	func	hydrolase activity
AT1G34740	AT1G34740.1	chloroplast	GO:0009507	comp	chloroplast
AT1G34750	AT1G34750.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34750	AT1G34750.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34750	AT1G34750.1	protein phosphatase type 2C activity	GO:0015071	func	hydrolase activity
AT1G34760	GRF11	protein binding	GO:0005515	func	protein binding
AT1G34760	GRF11	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34760	AT1G34760.1	amino acid binding	GO:0016597	func	other binding
AT1G34760	AT1G34760.1	protein phosphorylated amino acid binding	GO:0045309	func	protein binding
AT1G34760	GRF11	ATPase binding	GO:0051117	func	protein binding
AT1G34770	AT1G34770.2	biological process unknown	GO:0000004	proc	biological process unknown
AT1G34770	AT1G34770.2	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G34770	AT1G34770.2	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G34780	AT1G34780.1	endomembrane system	GO:0012505	comp	other membranes
AT1G34904	AT1G34904.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35030	AT1G35030.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35030	AT1G35030.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35030	AT1G35030.1	endomembrane system	GO:0012505	comp	other membranes
AT1G35040	AT1G35040.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35040	AT1G35040.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35040	AT1G35040.1	endomembrane system	GO:0012505	comp	other membranes
AT1G35060	AT1G35060.1	transposase activity	GO:0004803	func	other enzyme activity
AT1G35080	AT1G35080.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35090	AT1G35090.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35090	AT1G35090.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35090	AT1G35090.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35100	AT1G35100.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35100	AT1G35100.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35100	AT1G35100.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35110	AT1G35110.1	proteolysis	GO:0006508	proc	other physiological processes
AT1G35110	AT1G35110.1	cysteine-type peptidase activity	GO:0008234	func	hydrolase activity
AT1G35110	AT1G35110.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35140	AT1G35140.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35140	AT1G35140.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35140	AT1G35140.1	cell wall (sensu Magnoliophyta)	GO:0009505	comp	cell wall
AT1G35143	AT1G35143.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35143	AT1G35143.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35143	AT1G35143.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35150	AT1G35150.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35150	AT1G35150.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35150	AT1G35150.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35160	GRF4	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35160	GRF4	protein binding	GO:0005515	func	protein binding
AT1G35160	GRF4	nuclear envelope	GO:0005635	comp	other intracellular components
AT1G35160	GRF4	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT1G35160	GRF4	plasma membrane	GO:0005886	comp	plasma membrane
AT1G35160	AT1G35160.1	protein phosphorylated amino acid binding	GO:0045309	func	protein binding
AT1G35170	AT1G35170.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35170	AT1G35170.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35170	AT1G35170.1	integral to membrane	GO:0016021	comp	other cellular components
AT1G35180	AT1G35180.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35180	AT1G35180.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35180	AT1G35180.1	integral to membrane	GO:0016021	comp	other cellular components
AT1G35183	AT1G35183.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35183	AT1G35183.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35183	AT1G35183.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35190	AT1G35190.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35190	AT1G35190.1	alkaloid biosynthesis	GO:0009821	proc	other physiological processes
AT1G35190	AT1G35190.1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors"	GO:0016706	func	other enzyme activity
AT1G35210	AT1G35210.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35210	AT1G35210.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35210	AT1G35210.1	chloroplast	GO:0009507	comp	chloroplast
AT1G35220	AT1G35220.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35220	AT1G35220.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35220	AT1G35220.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35230	AT1G35230.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35230	AT1G35230.1	endomembrane system	GO:0012505	comp	other membranes
AT1G35250	AT1G35250.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35250	AT1G35250.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G35250	AT1G35250.1	acyl-CoA thioesterase activity	GO:0016291	func	hydrolase activity
AT1G35250	AT1G35250.1	"hydrolase activity, acting on ester bonds"	GO:0016788	func	hydrolase activity
AT1G35260	AT1G35260.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35260	AT1G35260.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35260	AT1G35260.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35280	AT1G35280.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35290	AT1G35290.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35290	AT1G35290.1	chloroplast	GO:0009507	comp	chloroplast
AT1G35290	AT1G35290.1	acyl-CoA thioesterase activity	GO:0016291	func	hydrolase activity
AT1G35290	AT1G35290.1	"hydrolase activity, acting on ester bonds"	GO:0016788	func	hydrolase activity
AT1G35310	AT1G35310.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35310	AT1G35310.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35310	AT1G35310.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35320	AT1G35320.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35320	AT1G35320.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35320	AT1G35320.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35330	AT1G35330.1	protein binding	GO:0005515	func	protein binding
AT1G35330	AT1G35330.1	zinc ion binding	GO:0008270	func	other binding
AT1G35330	AT1G35330.1	endomembrane system	GO:0012505	comp	other membranes
AT1G35340	AT1G35340.3	ATP-dependent peptidase activity	GO:0004176	func	hydrolase activity
AT1G35340	AT1G35340.3	ATP-dependent proteolysis	GO:0006510	proc	other physiological processes
AT1G35340	AT1G35340.1	chloroplast	GO:0009507	comp	chloroplast
AT1G35340	AT1G35340.3	endomembrane system	GO:0012505	comp	other membranes
AT1G35350	AT1G35350.1	integral to membrane	GO:0016021	comp	other cellular components
AT1G35370	AT1G35370.1	RNA-directed DNA polymerase activity	GO:0003964	func	transferase activity
AT1G35380	AT1G35380.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35380	AT1G35380.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35380	AT1G35380.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35410	AT1G35410.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35410	AT1G35410.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G35410	AT1G35410.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G35420	AT1G35420.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35420	AT1G35420.1	chloroplast	GO:0009507	comp	chloroplast
AT1G35420	AT1G35420.1	hydrolase activity	GO:0016787	func	hydrolase activity
AT1G35430	AT1G35430.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G35430	AT1G35430.1	molecular function unknown	GO:0005554	func	molecular function unknown
